id,name,structure-id,structure-abbrev,structure-name,structure-color,strain,transgenic-line,gender,injection-coordinates,injection-volume,injection-structures,product-id,sum,num-voxels,selected,experiment_page_url
478874530,Dlg3-Cre_KG118-180915,83,IO,Inferior olivary complex,FFB3D9,B6.FVB,Dlg3-Cre_KG118,F,"[12380, 6900, 6590]",0.013294,"[{""id""=>83, ""name""=>""Inferior olivary complex"", ""abbreviation""=>""IO"", ""color""=>""FFB3D9""}, {""id""=>235, ""name""=>""Lateral reticular nucleus"", ""abbreviation""=>""LRN"", ""color""=>""FFB3D9""}, {""id""=>978, ""name""=>""Paragigantocellular reticular nucleus, lateral part"", ""abbreviation""=>""PGRNl"", ""color""=>""FFB3D9""}, {""id""=>1107, ""name""=>""Medullary reticular nucleus, ventral part"", ""abbreviation""=>""MDRNv"", ""color""=>""FFB3D9""}]",5,12.79457,496458,false,http://connectivity.brain-map.org/projection/experiment/478874530
180074890,378-1811,541,TEa,Temporal association areas,15B0B3,C57BL/6J,"",M,"[6760, 4320, 9510]",0.403076,"[{""id""=>111, ""name""=>""Agranular insular area, posterior part"", ""abbreviation""=>""AIp"", ""color""=>""219866""}, {""id""=>541, ""name""=>""Temporal association areas"", ""abbreviation""=>""TEa"", ""color""=>""15B0B3""}, {""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}, {""id""=>677, ""name""=>""Visceral area"", ""abbreviation""=>""VISC"", ""color""=>""11AD83""}, {""id""=>895, ""name""=>""Ectorhinal area"", ""abbreviation""=>""ECT"", ""color""=>""0D9F91""}, {""id""=>922, ""name""=>""Perirhinal area"", ""abbreviation""=>""PERI"", ""color""=>""0E9684""}, {""id""=>1018, ""name""=>""Ventral auditory area"", ""abbreviation""=>""AUDv"", ""color""=>""019399""}]",5,12.67406,478432,false,http://connectivity.brain-map.org/projection/experiment/180074890
263106036,Rbp4-Cre_KL100-222,972,PL,Prelimbic area,2FA850,unknown,Rbp4-Cre_KL100,M,"[2640, 3450, 5720]",0.398829,"[{""id""=>39, ""name""=>""Anterior cingulate area, dorsal part"", ""abbreviation""=>""ACAd"", ""color""=>""40A666""}, {""id""=>44, ""name""=>""Infralimbic area"", ""abbreviation""=>""ILA"", ""color""=>""59B363""}, {""id""=>731, ""name""=>""Orbital area, medial part"", ""abbreviation""=>""ORBm"", ""color""=>""248A5E""}, {""id""=>972, ""name""=>""Prelimbic area"", ""abbreviation""=>""PL"", ""color""=>""2FA850""}]",5,12.59523,494505,false,http://connectivity.brain-map.org/projection/experiment/263106036
112952510,378-1085,993,MOs,Secondary motor area,1F9D5A,C57BL/6J,"",M,"[3430, 1930, 6140]",0.287608,"[{""id""=>39, ""name""=>""Anterior cingulate area, dorsal part"", ""abbreviation""=>""ACAd"", ""color""=>""40A666""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",5,12.41833,491746,false,http://connectivity.brain-map.org/projection/experiment/112952510
181895006,Slc17a6-IRES-Cre-3316,362,MD,Mediodorsal nucleus of thalamus,FF909F,B6.129,Slc17a6-IRES-Cre,M,"[6330, 3650, 5910]",0.423371,"[{""id""=>64, ""name""=>""Anterodorsal nucleus"", ""abbreviation""=>""AD"", ""color""=>""FF909F""}, {""id""=>155, ""name""=>""Lateral dorsal nucleus of thalamus"", ""abbreviation""=>""LD"", ""color""=>""FF909F""}, {""id""=>186, ""name""=>""Lateral habenula"", ""abbreviation""=>""LH"", ""color""=>""FF909F""}, {""id""=>255, ""name""=>""Anteroventral nucleus of thalamus"", ""abbreviation""=>""AV"", ""color""=>""FF909F""}, {""id""=>362, ""name""=>""Mediodorsal nucleus of thalamus"", ""abbreviation""=>""MD"", ""color""=>""FF909F""}, {""id""=>483, ""name""=>""Medial habenula"", ""abbreviation""=>""MH"", ""color""=>""FF909F""}, {""id""=>575, ""name""=>""Central lateral nucleus of the thalamus"", ""abbreviation""=>""CL"", ""color""=>""FF909F""}, {""id""=>1113, ""name""=>""Interanterodorsal nucleus of the thalamus"", ""abbreviation""=>""IAD"", ""color""=>""FF909F""}]",5,12.38586,495706,false,http://connectivity.brain-map.org/projection/experiment/181895006
112596790,378-1006,104,AId,"Agranular insular area, dorsal part",219866,C57BL/6J,"",M,"[3840, 4160, 8250]",0.397891,"[{""id""=>104, ""name""=>""Agranular insular area, dorsal part"", ""abbreviation""=>""AId"", ""color""=>""219866""}, {""id""=>119, ""name""=>""Agranular insular area, ventral part"", ""abbreviation""=>""AIv"", ""color""=>""219866""}, {""id""=>1057, ""name""=>""Gustatory areas"", ""abbreviation""=>""GU"", ""color""=>""009C75""}]",5,12.25366,494069,false,http://connectivity.brain-map.org/projection/experiment/112596790
286482701,Rbp4-Cre_KL100-287,48,ACAv,"Anterior cingulate area, ventral part",40A666,B6.Cg,Rbp4-Cre_KL100,F,"[4150, 2510, 5780]",0.229048,"[{""id""=>39, ""name""=>""Anterior cingulate area, dorsal part"", ""abbreviation""=>""ACAd"", ""color""=>""40A666""}, {""id""=>44, ""name""=>""Infralimbic area"", ""abbreviation""=>""ILA"", ""color""=>""59B363""}, {""id""=>48, ""name""=>""Anterior cingulate area, ventral part"", ""abbreviation""=>""ACAv"", ""color""=>""40A666""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",5,12.17535,489873,false,http://connectivity.brain-map.org/projection/experiment/286482701
267540168,Fezf1-2A-DD-Cre-D-669,693,VMH,Ventromedial hypothalamic nucleus,FF4C3E,B6;129,Fezf1-2A-dCre,F,"[6880, 6620, 5720]",0.458547,"[{""id""=>118, ""name""=>""Periventricular hypothalamic nucleus, intermediate part"", ""abbreviation""=>""PVi"", ""color""=>""FF5D50""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>223, ""name""=>""Arcuate hypothalamic nucleus"", ""abbreviation""=>""ARH"", ""color""=>""FF5D50""}, {""id""=>614, ""name""=>""Tuberal nucleus"", ""abbreviation""=>""TU"", ""color""=>""F2483B""}, {""id""=>693, ""name""=>""Ventromedial hypothalamic nucleus"", ""abbreviation""=>""VMH"", ""color""=>""FF4C3E""}, {""id""=>830, ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""abbreviation""=>""DMH"", ""color""=>""FF5547""}]",5,11.99344,495133,false,http://connectivity.brain-map.org/projection/experiment/267540168
278510903,Ppp1r17-Cre_NL146-3919,149,PVT,Paraventricular nucleus of the thalamus,FF909F,FVB/N-Crl:CD1(ICR),Ppp1r17-Cre_NL146,M,"[5690, 4230, 5300]",0.319873,"[{""id""=>15, ""name""=>""Parataenial nucleus"", ""abbreviation""=>""PT"", ""color""=>""FF909F""}, {""id""=>149, ""name""=>""Paraventricular nucleus of the thalamus"", ""abbreviation""=>""PVT"", ""color""=>""FF909F""}, {""id""=>599, ""name""=>""Central medial nucleus of the thalamus"", ""abbreviation""=>""CM"", ""color""=>""FF909F""}, {""id""=>1120, ""name""=>""Interanteromedial nucleus of the thalamus"", ""abbreviation""=>""IAM"", ""color""=>""FF909F""}]",5,11.91954,497175,false,http://connectivity.brain-map.org/projection/experiment/278510903
112306316,378-929,723,ORBl,"Orbital area, lateral part",248A5E,C57BL/6J,"",M,"[3000, 3600, 6690]",0.316564,"[{""id""=>44, ""name""=>""Infralimbic area"", ""abbreviation""=>""ILA"", ""color""=>""59B363""}, {""id""=>104, ""name""=>""Agranular insular area, dorsal part"", ""abbreviation""=>""AId"", ""color""=>""219866""}, {""id""=>723, ""name""=>""Orbital area, lateral part"", ""abbreviation""=>""ORBl"", ""color""=>""248A5E""}, {""id""=>746, ""name""=>""Orbital area, ventrolateral part"", ""abbreviation""=>""ORBvl"", ""color""=>""248A5E""}, {""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",5,11.73035,480214,false,http://connectivity.brain-map.org/projection/experiment/112306316
267538735,Erbb4-2A-CreERT2-D-5766,100,IPN,Interpeduncular nucleus,FFA6FF,B6.Cg,Erbb4-2A-CreERT2,M,"[8640, 5030, 5030]",0.728488,"[{""id""=>12, ""name""=>""Interfascicular nucleus raphe"", ""abbreviation""=>""IF"", ""color""=>""FFA6FF""}, {""id""=>100, ""name""=>""Interpeduncular nucleus"", ""abbreviation""=>""IPN"", ""color""=>""FFA6FF""}, {""id""=>128, ""name""=>""Midbrain reticular nucleus"", ""abbreviation""=>""MRN"", ""color""=>""FF90FF""}, {""id""=>146, ""name""=>""Pontine reticular nucleus"", ""abbreviation""=>""PRNr"", ""color""=>""FFC395""}, {""id""=>197, ""name""=>""Rostral linear nucleus raphe"", ""abbreviation""=>""RL"", ""color""=>""FFA6FF""}, {""id""=>591, ""name""=>""Central linear nucleus raphe"", ""abbreviation""=>""CLI"", ""color""=>""FFA6FF""}, {""id""=>679, ""name""=>""Superior central nucleus raphe"", ""abbreviation""=>""CS"", ""color""=>""FFC395""}, {""id""=>749, ""name""=>""Ventral tegmental area"", ""abbreviation""=>""VTA"", ""color""=>""FF90FF""}, {""id""=>795, ""name""=>""Periaqueductal gray"", ""abbreviation""=>""PAG"", ""color""=>""FF90FF""}, {""id""=>872, ""name""=>""Dorsal nucleus raphe"", ""abbreviation""=>""DR"", ""color""=>""FFA6FF""}, {""id""=>975, ""name""=>""Edinger-Westphal nucleus"", ""abbreviation""=>""EW"", ""color""=>""FF90FF""}]",5,11.67440,490472,false,http://connectivity.brain-map.org/projection/experiment/267538735
112951804,378-1091,329,SSp-bfd,"Primary somatosensory area, barrel field",188064,C57BL/6J,"",M,"[6890, 2260, 8670]",0.403435,"[{""id""=>329, ""name""=>""Primary somatosensory area, barrel field"", ""abbreviation""=>""SSp-bfd"", ""color""=>""188064""}, {""id""=>378, ""name""=>""Supplemental somatosensory area"", ""abbreviation""=>""SSs"", ""color""=>""188064""}, {""id""=>1011, ""name""=>""Dorsal auditory area"", ""abbreviation""=>""AUDd"", ""color""=>""019399""}]",5,11.57163,489681,false,http://connectivity.brain-map.org/projection/experiment/112951804
263785543,Slc17a6-IRES-Cre-3532,128,MRN,Midbrain reticular nucleus,FF90FF,B6.129,Slc17a6-IRES-Cre,M,"[7980, 4600, 5790]",0.643429,"[{""id""=>128, ""name""=>""Midbrain reticular nucleus"", ""abbreviation""=>""MRN"", ""color""=>""FF90FF""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>294, ""name""=>""Superior colliculus, motor related"", ""abbreviation""=>""SCm"", ""color""=>""FF90FF""}, {""id""=>422, ""name""=>""Subparafascicular nucleus, parvicellular part"", ""abbreviation""=>""SPFp"", ""color""=>""FF8084""}, {""id""=>634, ""name""=>""Nucleus of the posterior commissure"", ""abbreviation""=>""NPC"", ""color""=>""FF90FF""}, {""id""=>749, ""name""=>""Ventral tegmental area"", ""abbreviation""=>""VTA"", ""color""=>""FF90FF""}, {""id""=>795, ""name""=>""Periaqueductal gray"", ""abbreviation""=>""PAG"", ""color""=>""FF90FF""}, {""id""=>797, ""name""=>""Zona incerta"", ""abbreviation""=>""ZI"", ""color""=>""F2483B""}, {""id""=>930, ""name""=>""Parafascicular nucleus"", ""abbreviation""=>""PF"", ""color""=>""FF909F""}, {""id""=>946, ""name""=>""Posterior hypothalamic nucleus"", ""abbreviation""=>""PH"", ""color""=>""FF4C3E""}]",5,11.44595,485924,false,http://connectivity.brain-map.org/projection/experiment/263785543
181598954,Gpr26-Cre-35,985,MOp,Primary motor area,1F9D5A,unknown,Gpr26-Cre_KO250,F,"[3960, 2250, 6970]",0.353509,"[{""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",5,11.38583,483853,false,http://connectivity.brain-map.org/projection/experiment/181598954
180709230,378-1810,104,AId,"Agranular insular area, dorsal part",219866,C57BL/6J,"",M,"[2360, 3870, 7100]",0.658052,"[{""id""=>104, ""name""=>""Agranular insular area, dorsal part"", ""abbreviation""=>""AId"", ""color""=>""219866""}, {""id""=>119, ""name""=>""Agranular insular area, ventral part"", ""abbreviation""=>""AIv"", ""color""=>""219866""}, {""id""=>723, ""name""=>""Orbital area, lateral part"", ""abbreviation""=>""ORBl"", ""color""=>""248A5E""}, {""id""=>961, ""name""=>""Piriform area"", ""abbreviation""=>""PIR"", ""color""=>""6ACBBA""}, {""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",5,11.36751,474494,false,http://connectivity.brain-map.org/projection/experiment/180709230
266176167,Trib2-2A-CreERT2-D-3233,985,MOp,Primary motor area,1F9D5A,B6.129,Trib2-2A-CreERT2,M,"[3780, 2210, 6960]",0.324997,"[{""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",5,11.29613,483853,false,http://connectivity.brain-map.org/projection/experiment/266176167
263242463,Rbp4-Cre_KL100-223,993,MOs,Secondary motor area,1F9D5A,unknown,Rbp4-Cre_KL100,F,"[2380, 2450, 7010]",0.234959,"[{""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",5,11.26959,483853,false,http://connectivity.brain-map.org/projection/experiment/263242463
141603190,378-1351,993,MOs,Secondary motor area,1F9D5A,C57BL/6J,"",M,"[4100, 1810, 6110]",0.170556,"[{""id""=>39, ""name""=>""Anterior cingulate area, dorsal part"", ""abbreviation""=>""ACAd"", ""color""=>""40A666""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",5,11.22633,491746,false,http://connectivity.brain-map.org/projection/experiment/141603190
264319363,Esr1-2A-Cre-209,693,VMH,Ventromedial hypothalamic nucleus,FF4C3E,B6.129,Esr1-2A-Cre,M,"[6510, 6850, 5830]",0.817592,"[{""id""=>88, ""name""=>""Anterior hypothalamic nucleus"", ""abbreviation""=>""AHN"", ""color""=>""FF4C3E""}, {""id""=>173, ""name""=>""Retrochiasmatic area"", ""abbreviation""=>""RCH"", ""color""=>""F2483B""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>223, ""name""=>""Arcuate hypothalamic nucleus"", ""abbreviation""=>""ARH"", ""color""=>""FF5D50""}, {""id""=>614, ""name""=>""Tuberal nucleus"", ""abbreviation""=>""TU"", ""color""=>""F2483B""}, {""id""=>693, ""name""=>""Ventromedial hypothalamic nucleus"", ""abbreviation""=>""VMH"", ""color""=>""FF4C3E""}, {""id""=>830, ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""abbreviation""=>""DMH"", ""color""=>""FF5547""}, {""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}, {""id""=>1004, ""name""=>""Ventral premammillary nucleus"", ""abbreviation""=>""PMv"", ""color""=>""FF4C3E""}]",5,11.03154,485562,false,http://connectivity.brain-map.org/projection/experiment/264319363
181058463,378-1834,978,PGRNl,"Paragigantocellular reticular nucleus, lateral part",FFB3D9,C57BL/6J,"",M,"[11510, 6850, 6070]",0.918090,"[{""id""=>83, ""name""=>""Inferior olivary complex"", ""abbreviation""=>""IO"", ""color""=>""FFB3D9""}, {""id""=>135, ""name""=>""Nucleus ambiguus"", ""abbreviation""=>""AMB"", ""color""=>""FFB3D9""}, {""id""=>136, ""name""=>""Intermediate reticular nucleus"", ""abbreviation""=>""IRN"", ""color""=>""FFB3D9""}, {""id""=>235, ""name""=>""Lateral reticular nucleus"", ""abbreviation""=>""LRN"", ""color""=>""FFB3D9""}, {""id""=>307, ""name""=>""Magnocellular reticular nucleus"", ""abbreviation""=>""MARN"", ""color""=>""FFB3D9""}, {""id""=>661, ""name""=>""Facial motor nucleus"", ""abbreviation""=>""VII"", ""color""=>""FFB3D9""}, {""id""=>852, ""name""=>""Parvicellular reticular nucleus"", ""abbreviation""=>""PARN"", ""color""=>""FFB3D9""}, {""id""=>978, ""name""=>""Paragigantocellular reticular nucleus, lateral part"", ""abbreviation""=>""PGRNl"", ""color""=>""FFB3D9""}, {""id""=>1048, ""name""=>""Gigantocellular reticular nucleus"", ""abbreviation""=>""GRN"", ""color""=>""FFB3D9""}]",5,10.97358,492992,false,http://connectivity.brain-map.org/projection/experiment/181058463
127867804,Erbb4-2A-CreERT2-D-5682,749,VTA,Ventral tegmental area,FF90FF,B6.Cg,Erbb4-2A-CreERT2,M,"[8120, 4730, 5640]",0.779146,"[{""id""=>100, ""name""=>""Interpeduncular nucleus"", ""abbreviation""=>""IPN"", ""color""=>""FFA6FF""}, {""id""=>128, ""name""=>""Midbrain reticular nucleus"", ""abbreviation""=>""MRN"", ""color""=>""FF90FF""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>214, ""name""=>""Red nucleus"", ""abbreviation""=>""RN"", ""color""=>""FF90FF""}, {""id""=>374, ""name""=>""Substantia nigra, compact part"", ""abbreviation""=>""SNc"", ""color""=>""FFA6FF""}, {""id""=>749, ""name""=>""Ventral tegmental area"", ""abbreviation""=>""VTA"", ""color""=>""FF90FF""}, {""id""=>795, ""name""=>""Periaqueductal gray"", ""abbreviation""=>""PAG"", ""color""=>""FF90FF""}, {""id""=>886, ""name""=>""Retrosplenial area, ventral part"", ""abbreviation""=>""RSPv"", ""color""=>""1AA698""}, {""id""=>946, ""name""=>""Posterior hypothalamic nucleus"", ""abbreviation""=>""PH"", ""color""=>""FF4C3E""}]",5,10.90693,487440,false,http://connectivity.brain-map.org/projection/experiment/127867804
232311959,Rbp4-Cre_KL100-213,918,ENTl,"Entorhinal area, lateral part",32B825,B6.Cg,Rbp4-Cre_KL100,F,"[9770, 3580, 9530]",0.205969,"[{""id""=>895, ""name""=>""Ectorhinal area"", ""abbreviation""=>""ECT"", ""color""=>""0D9F91""}, {""id""=>918, ""name""=>""Entorhinal area, lateral part"", ""abbreviation""=>""ENTl"", ""color""=>""32B825""}, {""id""=>926, ""name""=>""Entorhinal area, medial part, dorsal zone"", ""abbreviation""=>""ENTm"", ""color""=>""32B825""}, {""id""=>312782628, ""name""=>""Postrhinal area"", ""abbreviation""=>""VISpor"", ""color""=>""08858C""}]",5,10.80999,490540,false,http://connectivity.brain-map.org/projection/experiment/232311959
168162771,Rbp4-Cre-130,993,MOs,Secondary motor area,1F9D5A,unknown,Rbp4-Cre_KL100,F,"[3890, 1560, 6300]",0.307689,"[{""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",5,10.73241,483853,false,http://connectivity.brain-map.org/projection/experiment/168162771
287995889,Efr3a-Cre_NO108-79,993,MOs,Secondary motor area,1F9D5A,FVB/N-Crl:CD1(ICR),Efr3a-Cre_NO108,F,"[3750, 1810, 5910]",0.473631,"[{""id""=>39, ""name""=>""Anterior cingulate area, dorsal part"", ""abbreviation""=>""ACAd"", ""color""=>""40A666""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",5,10.69796,491746,false,http://connectivity.brain-map.org/projection/experiment/287995889
175019536,378-1776,181,RE,Nucleus of reunions,FF909F,C57BL/6J,"",M,"[6630, 5020, 5520]",0.993232,"[{""id""=>127, ""name""=>""Anteromedial nucleus"", ""abbreviation""=>""AM"", ""color""=>""FF909F""}, {""id""=>181, ""name""=>""Nucleus of reunions"", ""abbreviation""=>""RE"", ""color""=>""FF909F""}, {""id""=>186, ""name""=>""Lateral habenula"", ""abbreviation""=>""LH"", ""color""=>""FF909F""}, {""id""=>189, ""name""=>""Rhomboid nucleus"", ""abbreviation""=>""RH"", ""color""=>""FF909F""}, {""id""=>262, ""name""=>""Reticular nucleus of the thalamus"", ""abbreviation""=>""RT"", ""color""=>""FF909F""}, {""id""=>362, ""name""=>""Mediodorsal nucleus of thalamus"", ""abbreviation""=>""MD"", ""color""=>""FF909F""}, {""id""=>366, ""name""=>""Submedial nucleus of the thalamus"", ""abbreviation""=>""SMT"", ""color""=>""FF909F""}, {""id""=>414, ""name""=>""Subparafascicular nucleus, magnocellular part"", ""abbreviation""=>""SPFm"", ""color""=>""FF8084""}, {""id""=>599, ""name""=>""Central medial nucleus of the thalamus"", ""abbreviation""=>""CM"", ""color""=>""FF909F""}, {""id""=>685, ""name""=>""Ventral medial nucleus of the thalamus"", ""abbreviation""=>""VM"", ""color""=>""FF8084""}, {""id""=>886, ""name""=>""Retrosplenial area, ventral part"", ""abbreviation""=>""RSPv"", ""color""=>""1AA698""}, {""id""=>907, ""name""=>""Paracentral nucleus"", ""abbreviation""=>""PCN"", ""color""=>""FF909F""}, {""id""=>946, ""name""=>""Posterior hypothalamic nucleus"", ""abbreviation""=>""PH"", ""color""=>""FF4C3E""}, {""id""=>1077, ""name""=>""Perireunensis nucleus"", ""abbreviation""=>""PR"", ""color""=>""FF909F""}, {""id""=>1113, ""name""=>""Interanterodorsal nucleus of the thalamus"", ""abbreviation""=>""IAD"", ""color""=>""FF909F""}, {""id""=>1120, ""name""=>""Interanteromedial nucleus of the thalamus"", ""abbreviation""=>""IAM"", ""color""=>""FF909F""}]",5,10.69151,492230,false,http://connectivity.brain-map.org/projection/experiment/175019536
